Name,Label,Length,EffectiveLength,6_Acute_KO_3,5_Acute_KO_2,9_Chronic_Control_3,3_Acute_Control_3,2_Acute_Control_2,10_Chronic_KO_1,4_Acute_KO_1,1_Acute_Control_1,7_Chronic_Control_1,11_Chronic_KO_2,12_Chronic_KO_3,8_Chronic_Control_2
ENSMUSG00000021950,Anxa8,NA,NA,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000030671,Pde3b,NA,NA,185.0,236.0,235.0,204.0,244.0,112.0,215.0,244.0,119.0,120.0,69.148,71.0
ENSMUSG00000000751,Rpa1,NA,NA,678.0,666.0,614.0,861.0,1223.999,861.0,999.0,1139.0,1075.0,664.0,503.0,416.0
ENSMUSG00000090765,Gm54637,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000005103,Wdr1,NA,NA,1804.0,1702.0,1141.0,2028.0,2603.0,2577.0,2789.0,2463.0,3150.0,1924.0,1314.0,1455.0
ENSMUSG00000071533,Pcnp,NA,NA,194.0,240.0,170.0,189.999,258.999,288.999,321.0,258.0,234.001,202.0,204.0,140.999
ENSMUSG00000074682,Zcchc3,NA,NA,57.0,36.0,22.0,43.0,57.0,58.0,27.0,46.0,35.0,23.0,23.0,24.0
ENSMUSG00000041757,Plekha6,NA,NA,2.0,15.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,4.0,3.0
ENSMUSG00000028322,Exosc3,NA,NA,716.0,623.0,316.0,512.0,771.0,532.0,571.0,667.0,547.0,443.0,241.0,349.0
ENSMUSG00000047986,Palm3,NA,NA,0.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
ENSMUSG00000062128,Or1e1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000036957,Lrfn3,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
ENSMUSG00000029048,Rer1,NA,NA,62.0,66.0,75.0,105.0,155.0,99.0,93.0,157.0,94.0,49.0,63.0,51.0
ENSMUSG00000071646,Mta2,NA,NA,530.0,502.0,402.998,640.996,867.997,651.0,711.0,825.0,554.615,642.013,419.0,280.0
ENSMUSG00000020214,Glipr1l2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095325,Zfp870,NA,NA,8.0,6.0,5.0,7.0,18.0,1.0,1.002,10.0,3.0,1.0,1.0,2.0
ENSMUSG00000050321,Neto1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000068290,Ddrgk1,NA,NA,94.0,73.0,65.0,79.0,70.0,194.0,120.0,88.0,107.0,134.877,87.0,66.0
ENSMUSG00000049241,Hcar1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
ENSMUSG00000076498,Trbc2,NA,NA,3807.467,3008.828,2076.306,3157.887,7200.069,3868.12,2929.505,6459.589,2389.845,2913.236,2007.308,1845.306
ENSMUSG00000048810,Or5ac20,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000090451,Gm6133,NA,NA,678.096,701.787,411.626,378.44,451.354,929.988,614.214,418.442,435.639,582.577,342.734,362.357
ENSMUSG00000016128,Stard13,NA,NA,3.0,7.0,3.0,2.048,12.0,2.0,10.173,12.0,25.0,8.0,83.0,6.0
ENSMUSG00000024829,Mrpl21,NA,NA,217.0,214.0,94.0,145.0,206.0,206.0,170.0,167.0,161.0,133.0,89.0,96.0
ENSMUSG00000109100,Or5b110-ps1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031554,Adam5,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
ENSMUSG00000018405,Mrm1,NA,NA,65.0,26.0,56.0,62.0,55.0,62.0,74.0,54.0,65.0,70.0,53.0,65.0
ENSMUSG00000020572,Nampt,NA,NA,144.0,168.0,246.0,241.0,205.0,250.0,372.0,201.0,514.0,256.0,200.0,137.0
ENSMUSG00000089739,Gm20431,NA,NA,12.711,0.0,20.608,0.0,26.373,0.0,0.0,17.557,20.011,22.523,35.354,22.469
ENSMUSG00000022362,Gm29394,NA,NA,0.0,0.0,24.235,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSMUSG00000050742,Or2m12,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000089832,Shkbp1,NA,NA,322.0,239.0,194.0,271.0,328.999,352.0,304.0,343.0,388.0,299.0,205.0,182.0
ENSMUSG00000037493,Cib2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000063447,Ube2d2b,NA,NA,0.0,0.0,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000040699,Limd2,NA,NA,58.0,51.0,54.0,55.0,96.0,53.0,35.0,62.0,16.0,53.0,45.0,29.0
ENSMUSG00000019960,Dusp6,NA,NA,2634.993,2417.0,1870.698,5842.783,8002.996,1137.97,1288.0,7552.414,1885.0,913.982,638.616,672.0
ENSMUSG00000021661,Ankra2,NA,NA,3.0,2.0,9.0,4.0,12.0,7.0,5.0,16.0,2.0,2.0,3.0,2.0
ENSMUSG00000048458,Inka2,NA,NA,35.0,104.0,33.0,99.0,90.0,45.0,29.0,77.0,29.0,28.0,18.0,14.0
ENSMUSG00000032178,Ilf3,NA,NA,444.001,489.0,390.922,722.0,531.0,522.0,441.146,496.0,718.999,450.0,310.0,303.0
ENSMUSG00000079197,Psme2,NA,NA,1104.0,970.0,889.753,1273.694,1688.461,1353.626,1540.0,1423.793,1578.742,948.238,616.0,859.42
ENSMUSG00000039601,Rcan2,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
ENSMUSG00000059832,Kprp,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSMUSG00000006307,Kmt2b,NA,NA,525.0,472.0,418.0,667.0,610.0,1590.0,1956.0,489.734,1980.0,1320.0,888.991,1434.0
ENSMUSG00000026489,Coq8a,NA,NA,29.0,30.0,60.999,24.0,38.0,15.0,7.0,30.0,8.0,2.0,7.0,5.0
ENSMUSG00000014329,Bicc1,NA,NA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026374,Tsn,NA,NA,381.0,377.0,248.0,390.0,486.0,260.0,333.0,472.0,332.0,191.0,148.0,170.0
ENSMUSG00000078486,Perm1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSMUSG00000005107,Slc2a9,NA,NA,11.0,0.0,16.0,9.0,15.0,6.0,11.0,25.0,7.0,4.0,3.0,8.0
ENSMUSG00000041797,Abca9,NA,NA,0.0,1.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000040213,Kyat3,NA,NA,39.0,39.0,32.0,54.0,57.0,48.0,55.0,66.0,63.0,25.0,22.0,35.0
ENSMUSG00000038967,Pdk2,NA,NA,4.0,15.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,1.008,1.0
ENSMUSG00000050766,Ear14,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022613,Miox,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000046756,Mrps7,NA,NA,153.0,206.0,112.0,164.0,222.0,149.0,146.0,179.0,146.0,153.0,72.0,100.0
ENSMUSG00000003546,Klc4,NA,NA,77.0,66.163,79.0,104.0,103.0,74.0,87.0,126.366,75.0,76.0,74.0,54.0
ENSMUSG00000026246,Alppl2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSMUSG00000114694,Gm47995,NA,NA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000001052,Sec24b,NA,NA,170.546,229.0,177.0,275.0,208.34,346.0,301.0,203.0,294.086,246.994,181.0,121.548
ENSMUSG00000035325,Sec31a,NA,NA,839.999,883.001,652.999,1274.0,1024.999,1444.0,1340.999,1005.689,1299.0,1214.0,752.457,645.0
ENSMUSG00000020495,Smg8,NA,NA,351.0,400.0,269.0,519.0,444.0,375.0,387.0,426.0,478.0,333.0,255.0,198.0
ENSMUSG00000050926,Dcaf12l2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.935,0.0
ENSMUSG00000050763,Or2t26,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000035528,Npffr2,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000008734,Gprc5b,NA,NA,4.702,6.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,3.0
ENSMUSG00000039653,Baat,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000066643,Wdr35,NA,NA,19.0,31.0,8.0,13.0,10.0,51.0,56.0,12.0,31.0,41.0,23.0,26.0
ENSMUSG00000046947,Adck2,NA,NA,16.609,40.238,20.636,29.904,58.754,8.0,13.417,44.397,20.656,7.273,16.586,11.0
ENSMUSG00000038235,F11r,NA,NA,74.0,61.0,68.0,41.0,32.0,36.0,60.0,31.0,324.0,104.027,35.0,42.0
ENSMUSG00000028636,Ppcs,NA,NA,130.0,93.0,75.0,80.0,175.0,103.0,125.0,127.0,111.0,108.0,55.0,98.0
ENSMUSG00000040963,Asgr2,NA,NA,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000002833,Hdgfl2,NA,NA,213.0,194.001,115.0,224.001,182.0,321.001,215.0,169.0,227.003,263.0,182.981,123.0
ENSMUSG00000047517,Dmbt1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSMUSG00000035245,Eogt,NA,NA,37.0,31.0,13.0,16.0,30.0,62.0,29.0,47.0,20.0,37.0,19.0,15.0
ENSMUSG00000045854,Lyrm2,NA,NA,27.0,40.0,13.0,37.0,40.0,12.0,35.0,47.0,26.0,8.0,13.0,20.0
ENSMUSG00000031786,Drc7,NA,NA,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.002,0.0
ENSMUSG00000074996,Or5ac17,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000047992,Dipk1c,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000041845,Rhod,NA,NA,7.0,24.0,14.0,5.0,6.0,4.0,1.0,5.0,0.0,2.0,2.0,1.0
ENSMUSG00000025171,Ubtd1,NA,NA,155.0,128.0,81.0,176.0,243.0,95.0,77.0,182.0,171.0,69.0,48.0,44.0
ENSMUSG00000106893,Vmn1r261,NA,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022201,Zfr,NA,NA,477.0,447.0,381.0,647.0,449.0,547.0,650.0,414.999,680.0,485.0,361.992,297.0
ENSMUSG00000045248,Med26,NA,NA,17.0,19.0,16.0,39.0,38.0,32.0,33.0,63.0,23.0,46.0,8.0,5.0
ENSMUSG00000028618,Tmem59,NA,NA,432.0,467.0,512.0,472.0,627.0,585.0,685.0,557.0,699.0,678.0,492.05,352.0
ENSMUSG00000049556,Lingo1,NA,NA,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0
ENSMUSG00000037098,Rab11fip3,NA,NA,14.0,27.0,18.0,19.0,20.0,32.0,19.0,21.0,28.0,28.0,33.0,10.0
ENSMUSG00000022610,Mapk12,NA,NA,1.0,2.0,0.0,1.0,6.0,0.0,0.0,4.0,1.078,2.0,0.0,0.0
ENSMUSG00000019877,Serinc1,NA,NA,948.0,1160.0,858.0,954.0,1743.0,993.0,1197.001,1524.0,973.001,740.0,639.0,537.0
ENSMUSG00000027649,Ctnnbl1,NA,NA,573.0,516.0,374.0,616.0,808.0,488.0,524.0,681.0,629.0,341.0,240.0,311.0
ENSMUSG00000030884,Uqcrc2,NA,NA,1358.0,1469.0,992.0,1231.0,1718.0,1281.0,1740.0,1507.0,1828.0,940.0,739.0,806.0
ENSMUSG00000020870,Cdc34b,NA,NA,0.0,5.788,0.0,3.261,0.0,0.0,0.0,3.767,3.818,0.0,3.416,0.0
ENSMUSG00000031170,Slc38a5,NA,NA,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
ENSMUSG00000004815,Dgkq,NA,NA,17.0,12.0,21.0,32.0,46.0,33.0,22.0,36.0,16.0,25.0,28.0,13.0
ENSMUSG00000041775,Mapk1ip1,NA,NA,18.03,18.0,11.0,32.396,22.227,7.026,16.0,21.075,16.205,14.082,14.0,8.048
ENSMUSG00000009772,Nuak2,NA,NA,5.0,7.0,1.0,13.0,10.0,5.0,6.0,8.0,8.0,8.0,7.0,1.0
ENSMUSG00000031712,Il15,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000020258,Glyctk,NA,NA,6.0,2.0,4.0,12.0,28.0,12.0,11.0,13.0,4.0,3.0,4.0,10.0
ENSMUSG00000070327,Rnf213,NA,NA,2449.0,2529.0,1461.0,4553.0,4495.0,3595.0,3012.0,4498.0,3679.0,2363.0,1797.03,1805.0
ENSMUSG00000114904,Gm49352,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000092244,Esp34,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000071177,Serpina1d,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000066268,Or51a5,NA,NA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
ENSMUSG00000041237,Pklr,NA,NA,5.143,1.0,2.001,7.152,1.038,3.081,6.269,8.013,0.0,1.013,7.104,1.035
ENSMUSG00000057230,Aak1,NA,NA,134.0,109.001,112.0,258.0,176.0,238.999,280.0,182.0,140.0,177.001,111.001,135.999
ENSMUSG00000050700,Emilin3,NA,NA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSMUSG00000027574,Nkain4,NA,NA,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095387,Trav6d-4,NA,NA,4.0,3.262,0.0,0.0,7.68,13.17,0.0,6.252,0.0,7.654,7.34,0.0
ENSMUSG00000027478,Dnmt3b,NA,NA,26.831,23.0,18.0,46.0,57.0,64.0,40.0,50.0,44.0,66.0,49.788,24.0
ENSMUSG00000032826,Ank2,NA,NA,2.0,44.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.014,6.0,0.0
ENSMUSG00000054072,Iigp1,NA,NA,2.0,3.0,4.0,71.49,179.604,1.0,45.076,190.686,1.109,1.0,2.0,17.864
ENSMUSG00000048399,Tprg1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103362,Tdpoz2,NA,NA,1.049,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022577,Ly6h,NA,NA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSMUSG00000046844,Vat1l,NA,NA,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSMUSG00000061322,Dnai1,NA,NA,1.0,0.0,0.0,0.0,0.0,0.0,18.994,0.0,6.962,0.0,6.0,0.0
ENSMUSG00000037405,Icam1,NA,NA,467.0,359.0,289.0,315.0,497.0,627.0,542.0,435.0,465.0,608.0,430.0,396.0
ENSMUSG00000094542,Vmn1r149,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000040713,Creg1,NA,NA,71.0,76.0,66.0,88.0,100.0,123.0,120.0,76.0,149.0,143.0,108.0,65.0
ENSMUSG00000037159,Wee2,NA,NA,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000070311,Or8c16,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000600,Krit1,NA,NA,25.0,38.0,24.0,25.0,31.0,42.0,54.0,28.0,29.0,25.0,20.0,18.0
ENSMUSG00000060568,Fam78b,NA,NA,11.0,6.0,6.0,15.0,19.0,3.0,1.0,11.0,14.0,1.0,3.0,0.0
ENSMUSG00000016344,Ppdpf,NA,NA,20.0,39.0,26.0,30.0,52.0,31.0,17.0,29.0,28.0,21.0,17.0,13.0
ENSMUSG00000029909,Prss37,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000027581,Stmn3,NA,NA,17.0,81.0,10.0,7.0,4.0,9.0,9.0,7.0,23.0,14.0,8.0,10.0
ENSMUSG00000049728,Zfp668,NA,NA,77.009,83.0,57.0,136.0,163.0,89.0,83.0,137.0,97.0,52.0,33.0,65.0
ENSMUSG00000022136,Dnajc3,NA,NA,114.0,140.0,116.0,218.0,266.857,130.0,186.0,249.0,131.0,99.0,83.0,50.0
ENSMUSG00000094618,Gm13271,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000002341,Ncan,NA,NA,6.0,7.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,3.0,8.0,2.0
ENSMUSG00000094429,Gm19965,NA,NA,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000041491,Cep78,NA,NA,15.0,45.0,7.0,13.0,15.0,29.0,17.0,9.0,14.0,35.0,28.0,11.0
ENSMUSG00000052496,Pkdrej,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
ENSMUSG00000037287,Tbcel,NA,NA,44.0,44.0,46.0,73.0,91.0,29.0,59.0,80.0,50.0,29.0,28.0,22.0
ENSMUSG00000027636,Sla2,NA,NA,178.0,133.0,143.0,196.0,338.0,100.0,84.0,249.0,69.0,53.0,45.0,63.0
ENSMUSG00000034450,Gulo,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSMUSG00000032577,Mapkapk3,NA,NA,87.0,81.0,58.0,153.0,209.0,57.207,78.0,199.0,59.0,64.0,34.0,32.0
ENSMUSG00000028356,Ambp,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000075604,Cyp11b1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000049811,Fam161a,NA,NA,10.0,5.0,12.0,12.0,10.0,4.0,4.0,10.0,18.0,5.0,5.376,5.0
ENSMUSG00000074093,Svip,NA,NA,1.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,0.0,2.0,2.0
ENSMUSG00000060126,Tpt1,NA,NA,404.0,615.0,222.0,330.0,330.0,409.0,355.0,359.0,352.0,278.0,187.0,118.0
ENSMUSG00000040528,Milr1,NA,NA,81.0,124.0,51.0,24.0,50.0,174.0,264.0,46.0,150.0,122.0,82.0,101.999
ENSMUSG00000050063,Klk6,NA,NA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSMUSG00000031320,Rps4x,NA,NA,4108.3,4784.346,1934.575,2456.711,3699.337,5648.697,4883.206,3415.118,3946.717,3394.469,2566.636,2132.772
ENSMUSG00000027423,Snx5,NA,NA,172.0,249.0,159.0,244.0,307.0,252.0,306.0,292.0,342.0,187.0,195.0,103.0
ENSMUSG00000031465,Angpt2,NA,NA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSMUSG00000067567,Hdac8,NA,NA,109.0,113.0,77.0,83.0,176.0,88.0,146.0,128.0,113.0,88.0,68.0,68.0
ENSMUSG00000073008,Gpr174,NA,NA,7.0,6.0,6.0,21.061,33.0,9.011,3.0,29.0,11.0,4.0,8.0,4.0
ENSMUSG00000028669,Pithd1,NA,NA,6.0,27.0,10.0,13.0,16.0,13.0,10.0,11.0,14.0,15.0,13.0,18.0
ENSMUSG00000044934,Zfp367,NA,NA,13.0,36.0,10.0,19.0,25.0,33.0,12.0,15.0,14.0,21.0,14.0,14.0
ENSMUSG00000032849,Abcc4,NA,NA,40.0,34.0,20.0,28.0,40.0,42.0,62.0,38.0,28.0,42.0,24.0,25.0
ENSMUSG00000096555,Or8g27,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022347,A1bg,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSMUSG00000038213,Tapbpl,NA,NA,188.0,157.0,179.0,196.0,361.0,210.0,146.0,337.0,129.0,189.0,126.0,91.0
ENSMUSG00000003421,Nosip,NA,NA,555.0,496.0,348.0,344.0,568.999,521.0,405.999,514.0,328.0,411.0,254.0,260.0
ENSMUSG00000023043,Krt18,NA,NA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
ENSMUSG00000022983,Scaf4,NA,NA,215.917,204.0,103.305,189.377,197.63,360.409,260.0,158.114,89.125,273.0,189.635,90.0
ENSMUSG00000038354,Ankrd35,NA,NA,2.0,4.0,3.0,5.0,0.0,2.0,8.0,1.0,5.004,3.0,1.0,1.0
ENSMUSG00000035936,Aldh5a1,NA,NA,14.0,32.0,12.0,2.0,5.0,28.0,15.0,5.0,12.0,11.629,15.0,11.0
ENSMUSG00000013158,4933405L10Rik,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ENSMUSG00000030160,Tmem52b,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000025228,Actr1a,NA,NA,456.911,603.694,397.0,409.82,556.848,448.621,551.0,507.866,813.83,416.703,248.0,327.895
ENSMUSG00000032288,Imp3,NA,NA,1375.0,1074.0,428.0,649.0,1302.0,1259.0,950.0,1049.0,774.0,757.0,475.0,700.0
ENSMUSG00000025537,Phkg1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000070427,Il18bp,NA,NA,0.0,3.0,2.0,9.0,24.0,7.0,27.0,11.0,13.0,7.0,7.0,6.0
ENSMUSG00000001366,Fbxo9,NA,NA,52.0,69.0,34.0,69.0,130.0,37.0,51.0,104.0,36.0,32.0,26.0,20.0
ENSMUSG00000037197,Rbm17,NA,NA,122.0,93.0,55.0,87.0,99.0,90.0,111.0,96.0,84.0,89.0,42.91,41.0
ENSMUSG00000055239,Kcmf1,NA,NA,31.454,35.0,13.0,8.0,22.0,27.0,33.0,27.0,13.0,42.0,14.0,12.0
ENSMUSG00000046794,Ppp1r3b,NA,NA,404.0,443.0,561.0,594.0,656.0,549.0,566.0,528.0,1056.0,604.0,424.992,325.0
ENSMUSG00000078442,Tektl1,NA,NA,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000095510,Rhox3f,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSMUSG00000052372,Il1rapl1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000058216,Gstp3,NA,NA,674.152,641.004,509.452,262.828,332.968,166.73,186.558,267.392,172.476,93.252,95.016,92.358
ENSMUSG00000036686,Cc2d1a,NA,NA,183.0,133.0,179.0,332.0,229.0,247.0,202.0,187.0,239.0,204.0,91.0,131.0
ENSMUSG00000048747,E130114P18Rik,NA,NA,0.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,8.0,14.0,0.0
ENSMUSG00000042106,Inka1,NA,NA,5.0,7.0,1.0,11.0,7.0,3.0,4.0,2.0,7.0,1.0,0.0,3.0
ENSMUSG00000025013,Tll2,NA,NA,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.709,0.0
ENSMUSG00000037331,Larp1,NA,NA,509.558,464.0,190.0,370.0,323.0,946.0,817.0,330.0,662.0,704.0,535.0,361.0
ENSMUSG00000116673,A630089N07Rik,NA,NA,0.0,10.042,0.0,8.754,21.144,11.062,20.38,13.129,21.022,3.915,2.658,3.0
ENSMUSG00000056427,Slit3,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076586,Igkv8-21,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000019803,Nr2e1,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000047562,Mmp10,NA,NA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000032496,Ltf,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000039018,Mtg1,NA,NA,197.0,195.0,126.0,165.0,217.0,206.0,181.0,226.0,241.0,139.0,118.0,138.0
ENSMUSG00000040434,Large2,NA,NA,11.0,7.0,16.0,2.0,1.0,1.0,0.0,3.0,4.013,13.0,527.0,3.0
ENSMUSG00000003974,Grm3,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ENSMUSG00000003849,Nqo1,NA,NA,2.0,6.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,9.0,1.0,3.0
ENSMUSG00000050914,Ankrd37,NA,NA,170.0,138.0,626.0,278.0,149.0,244.0,222.0,103.0,578.0,442.0,312.0,155.0
ENSMUSG00000060613,Cyp2c70,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSMUSG00000015355,Cd48,NA,NA,1216.0,1742.0,805.0,1336.0,3050.0,1806.0,2609.0,2527.0,1882.0,1141.0,879.0,1168.0
